submission_date,state,tot_cases,new_case,tot_death,new_death
2021-07-09,FSM,0,0,0,0
2022-02-10,RI,"333,475",575,"3,402",5
2022-03-26,MD,"1,010,497",0,"14,324",0
2022-07-09,DC,"158,548",0,"1,355",0
2021-07-20,NE,"226,536",150,"2,285",4
2021-11-28,WY,"110,264",0,"1,347",0
2021-08-22,CA,"4,291,284","14,564","64,674",89
2020-11-22,NV,"133,888","2,155","2,017",6
2020-03-24,AZ,326,73,5,3
2022-10-11,VA,"2,099,126",747,"21,986",15
2022-02-21,ID,"414,513",0,"4,676",0
2022-05-30,CT,"806,467",0,"10,941",0
2020-07-30,KY,"32,871",693,887,5
2022-08-28,SC,"1,674,499","2,184","18,277",10
2020-04-08,NV,"2,318",231,80,9
2020-10-24,CA,"892,810","5,945","17,231",46
2022-10-16,WI,"1,880,831",0,"15,352",0
2022-05-11,LA,"1,177,409",610,"17,290",4
2022-07-29,ID,"478,662",978,"5,035",8
2022-07-17,WI,"1,750,325",0,"14,855",0
2022-01-05,FSM,9,0,0,0
2021-03-03,NE,"202,610",389,"2,091",7
2020-04-08,DC,"1,440",229,27,3
2022-06-01,MD,"1,093,441",0,"14,613",0
2020-09-28,SC,"147,191",512,"3,325",3
2020-05-31,DC,"8,801",84,466,4
2021-03-27,LA,"443,069",0,"10,087",0
2021-12-29,CT,"502,484","7,520","9,161",5
2020-08-07,NJ,"186,646",405,"15,860",11
2021-05-17,AZ,"873,446",468,"17,466",0
2022-09-13,NE,"534,299",255,"4,490",0
2022-09-27,MI,"2,836,167","14,678","38,624",160
2022-02-24,RI,"337,246",259,"3,434",2
2022-08-17,FSM,"7,196",5,21,0
2021-10-30,MN,"787,550",0,"8,793",0
2021-01-04,MT,"82,664",283,975,3
2021-12-20,KY,"835,875","1,319","12,722",24
2021-06-29,NH,"99,481",26,"1,371",0
2020-12-17,CT,"160,102","2,321","5,552",46
2021-07-30,IL,"1,419,611","2,348","25,916",8
2020-10-02,NV,"81,286",771,"1,651",6
2022-07-19,DC,"160,723",190,"1,363",7
2021-07-15,MI,"1,006,663",336,"21,125",5
2022-05-10,NJ,"2,295,482","4,393","33,503",8
2021-02-05,VA,"521,467","5,069","6,732",82
2020-08-20,VT,"1,407",4,57,0
2021-09-22,ID,"246,749","1,354","2,687",25
2021-01-07,DC,"30,750",268,808,2
2022-05-08,RI,"358,538",458,"3,546",0
2022-01-11,ME,"174,397","2,821","1,623",0
2022-04-21,NJ,"2,237,831","2,797","33,363",7
2022-09-29,NV,"847,528",196,"11,502",1
2021-11-11,DE,"144,571",326,"2,194",1
2021-12-06,MN,"933,025","6,094","9,778",38
2021-12-13,OR,"401,564","1,376","5,420",39
2020-04-04,DE,667,171,17,1
2022-07-09,VI,"21,103",0,119,0
2021-01-18,VI,"2,260",0,24,0
2020-03-27,MT,121,31,1,0
2022-07-17,VA,"1,917,821","2,615","20,812",1
2020-07-10,SC,"52,374","1,968",903,20
2021-06-18,FSM,0,0,0,0
2021-05-08,NC,"968,746","1,378","13,216",14
2020-04-27,MD,"19,487",906,"1,017",54
2022-09-14,VA,"2,066,675","1,683","21,646",15
2020-12-12,WI,"465,991","4,624","4,324",58
2020-09-04,MN,"78,966",0,"1,899",0
2022-02-08,KY,"1,261,909","6,011","14,793",54
2020-06-16,WI,"25,789",309,709,9
2022-07-17,OR,"833,343",0,"7,910",0
2021-03-18,VA,"600,550","2,082","10,182",28
2022-07-04,SC,"1,560,972","1,185","18,059",0
2021-05-19,MD,"456,765",337,"9,567",9
2021-07-11,CA,"3,880,618",0,"63,376",0
2021-05-09,IL,"1,354,967","1,741","24,577",31
2021-09-07,IL,"1,550,375","3,015","26,697",23
2020-08-21,NV,"64,697",893,"1,215",15
2021-10-20,RI,"168,966",236,"2,868",2
2020-08-16,NC,"146,892","1,328","2,561",27
2020-12-24,ID,"135,233","1,248","1,349",25
2022-07-20,IL,"3,516,370","5,303","38,785",19
2021-06-24,NJ,"1,022,094",272,"26,416",6
2020-06-21,KY,"14,606",126,629,5
2022-04-06,NJ,"2,208,118","1,863","33,278",14
2022-07-17,KY,"1,447,463","1,565","16,602",6
2021-06-13,SC,"595,788",199,"9,795",6
2020-06-06,ME,"2,538",45,99,1
2021-09-20,SC,"834,450","2,961","11,779",28
2020-08-20,NH,"7,050",14,428,1
2020-12-13,RI,"70,364",887,"1,531",12
2020-09-02,WY,"3,911",45,41,0
2021-06-25,KY,"460,641",190,"7,903",4
2020-10-23,MD,"138,691",712,"4,224",10
2022-01-15,WI,"1,297,612",0,"11,649",0
2021-06-26,RI,"144,737",18,"2,727",0
2022-05-21,MO,"1,440,814",0,"20,454",0
2020-03-21,DC,98,21,1,0
2022-02-07,AZ,"1,922,450","4,416","26,639",0
2021-11-19,NE,"302,567","1,131","3,108",10
2020-02-21,ID,0,0,0,0
2021-05-21,ID,"191,068",168,"2,080",0
2021-07-17,WI,"679,967",141,"8,209",0
2021-06-06,DE,"107,465",55,"1,834",1
2020-04-26,ID,"1,897",10,56,0
2021-11-01,IL,"1,701,649","6,125","28,695",75
2021-05-02,ME,"62,376",148,791,2
2021-11-08,ID,"297,142",843,"3,678",32
2020-08-12,FSM,0,0,0,0
2021-07-21,MN,"608,678",273,"7,737",5
2022-03-02,MT,"268,100",869,"3,191",2
2020-04-12,MT,394,17,6,0
2022-07-18,LA,"1,264,040","4,215","17,482",8
2022-08-12,WI,"1,803,137","1,809","14,980",9
2020-04-15,NV,"3,211",123,137,7
2020-05-03,MO,"9,124",68,527,15
2020-09-05,WI,"85,463",999,"1,176",15
2022-03-07,VT,"105,133",461,577,3
2021-09-14,VI,"6,298",9,66,0
2020-10-28,ME,"6,390",81,146,0
2021-07-30,NH,"100,657",103,"1,387",0
2021-05-18,NJ,"1,011,752",646,"25,998",23
2020-06-25,AZ,"63,046","4,844","1,490",27
2021-03-22,WY,"55,730",149,693,0
2020-08-01,KY,"34,392",663,902,6
2020-04-12,MN,"1,621",107,70,3
2021-06-04,VI,"3,575",15,28,0
2022-06-05,SC,"1,515,610","1,740","17,987",46
2021-04-08,VT,"19,322",223,231,3
2022-01-19,AZ,"1,666,191","20,497","25,416",21
2020-05-30,MI,"97,719",519,"5,913",29
2021-05-14,NE,"222,524",98,"2,271",14
2020-03-30,WI,"1,221",232,14,1
2022-04-06,ID,"444,523",24,"4,892",5
2022-04-15,RI,"347,702",383,"3,527",0
2021-10-16,MT,"165,092",423,"2,146",18
2022-08-10,WY,"172,473",0,"1,865",0
2021-04-19,VT,"20,708",91,238,0
2020-05-13,NH,"3,299",60,150,8
2022-10-07,ID,"497,007",392,"5,187",2
2022-04-29,VA,"1,701,447","1,862","20,236",16
2020-11-19,MD,"174,733","2,910","4,545",22
2020-12-11,VA,"274,438","3,395","4,370",35
2020-06-14,FSM,0,0,0,0
2020-04-11,NE,709,61,17,0
2022-06-23,OR,"800,405","2,352","7,764",20
2022-02-21,NE,"452,901",300,"3,901",18
2022-09-04,KY,"1,558,109","1,163","16,972",6
2020-02-03,NJ,0,0,0,0
2022-09-12,RI,"399,742",0,"3,652",0
2022-07-08,NC,"2,906,874","5,332","25,774",12
2021-11-03,ID,"294,485","1,244","3,600",23
2021-04-20,NV,"311,314",381,"5,377",9
2021-06-05,VT,"22,715",14,249,0
2020-03-15,IL,93,61,0,0
2020-08-14,LA,"136,737","1,298","4,430",28
2022-05-16,DE,"268,748",446,"2,962",0
2020-09-19,ME,"5,034",42,140,1
2021-06-10,WY,"61,012",71,725,0
2021-03-08,AZ,"827,862",783,"16,328",0
2021-08-03,ME,"70,907",131,900,0
2020-06-15,VI,73,1,6,0
2020-09-21,VA,"141,138",627,"3,021",6
2020-04-16,NC,"5,483",294,181,23
2022-02-14,MI,"2,331,102","6,248","33,518",55
2021-06-15,NE,"224,089",39,"2,258",0
2022-05-12,NE,"482,305",270,"4,234",3
2021-11-13,CA,"4,984,465","11,996","72,436",148
2021-04-18,NC,"936,030","1,560","12,972",14
2021-10-30,NV,"449,322",0,"7,631",0
2021-08-15,VT,"24,486",118,257,0
2021-02-28,AZ,"817,407","1,075","15,980",13
2020-11-14,ME,"9,315",300,165,1
2021-03-16,OR,"160,050",262,"2,346",22
2020-10-11,RI,"25,452",180,"1,131",0
2021-07-16,VT,"22,961",20,252,0
2021-03-23,OR,"162,016",310,"2,367",2
2021-06-01,NV,"324,262",130,"5,590",4
2021-08-26,ID,"217,053",992,"2,319",3
2021-12-14,ID,"312,591",405,"4,049",17
2022-07-24,CT,"848,549",460,"11,093",0
2021-09-20,NV,"412,317",739,"6,880",13
2020-02-05,CT,0,0,0,0
2021-11-23,NH,"154,579",645,"1,678",6
2020-04-26,RI,"7,436",276,226,11
2020-02-05,CA,6,0,0,0
2020-04-08,OR,"1,239",58,38,5
2022-08-03,DC,"163,307",115,"1,369",5
2020-12-10,VI,"1,733",0,23,0
2020-02-03,SC,0,0,0,0
2022-05-08,SC,"1,483,345",821,"17,889",6
2021-04-23,AZ,"857,347",896,"17,238",17
2020-03-30,NH,314,56,3,0
2022-05-12,WI,"1,636,453","3,112","14,500",9
2021-11-28,NV,"469,346",393,"7,972",0
2020-04-18,IL,"29,160","1,585","1,259",125
2020-03-09,MD,6,1,0,0
2022-02-28,VA,"1,639,942","3,432","18,771",235
2022-08-30,VA,"2,037,406","2,759","21,395",21
2021-09-11,WY,"81,036",393,879,0
2021-09-04,IL,"1,541,336","3,012","26,634",20
2021-08-27,DE,"116,614",515,"1,918",2
2021-01-07,ID,"147,173","1,067","1,517",29
2020-04-20,AZ,"5,064",135,187,3
2020-05-19,RI,"12,637",129,533,27
2021-05-22,FSM,0,0,0,0
2022-10-17,CA,"11,309,237",0,"95,604",0
2021-01-15,MN,"443,562","1,627","5,918",33
2020-03-25,ID,123,52,0,0
2022-06-10,MT,"280,965","1,972","3,434",11
2022-03-31,VT,"108,249",172,587,0
2021-12-19,CA,"5,178,422",0,"74,996",0
2022-10-02,NV,"847,687",0,"11,505",0
2022-08-31,MT,"304,169",0,"3,504",0
2022-03-11,VA,"1,653,212","1,272","19,212",47
2022-02-14,RI,"334,806",214,"3,416",9
2022-03-27,CA,"9,074,163",0,"87,809",0
2021-10-13,OR,"346,480","1,136","4,117",33
2021-02-28,ID,"171,140",0,"1,860",0
2020-03-04,VI,0,0,0,0
2020-04-18,DE,"2,505",279,78,6
2022-03-21,OR,"701,729",531,"6,975",4
2020-09-14,MT,"9,107",86,138,3
2020-08-01,NH,"6,613",30,416,1
2022-01-12,LA,"967,533","17,592","15,116",14
2021-02-22,MN,"479,591",555,"6,501",1
2020-03-28,VI,23,4,0,0
2020-06-01,VA,"45,398",791,"1,392",17
2020-09-28,CA,"805,263","2,955","15,451",19
2020-03-28,NH,214,27,2,0
2022-07-26,NE,"514,698",633,"4,366",0
2022-06-13,MT,"280,965",0,"3,434",0
2020-10-13,WY,"7,964",162,57,3
2020-03-31,NC,"1,428",194,13,2
2021-07-15,ME,"69,451",41,878,1
2021-12-04,FSM,9,0,0,0
2022-07-21,AZ,"2,179,180",0,"30,698",0
2021-12-19,AZ,"1,336,806","2,745","23,519",3
2020-11-10,MT,"41,151","1,098",462,5
2021-11-29,NH,"160,287",916,"1,694",11
2022-04-12,VA,"1,679,405","1,190","19,918",34
2021-03-09,RI,"122,803",252,"2,549",7
2022-06-05,DC,"151,005",0,"1,347",0
2020-07-16,NC,"93,692","2,006","1,725",16
2020-04-09,OR,"1,321",82,44,6
2022-07-26,SC,"1,608,139","1,373","18,202",0
2021-05-22,NC,"982,712","1,054","13,398",10
2022-05-08,NE,"480,805",0,"4,216",0
2021-06-24,VI,"3,835",16,30,0
2020-10-19,NC,"246,582","1,539","4,322",18
2020-07-05,NV,"22,646",843,557,4
2020-09-07,ME,"4,684",13,134,0
2020-03-16,CT,41,15,0,0
2021-05-20,AZ,"875,195",590,"17,509",12
2020-06-12,ME,"2,719",37,100,0
2020-11-20,ID,"89,764","1,786",845,10
2022-01-07,FSM,9,0,0,0
2021-05-05,NH,"95,881",167,"1,308",1
2021-08-09,SC,"645,484","2,533","10,033",10
2022-10-13,ME,"293,564",423,"2,624",3
2020-03-10,OR,15,1,0,0
2021-04-30,KY,"444,359",646,"7,599",5
2020-08-21,MI,"194,208","1,358","6,743",7
2021-08-27,NV,"386,559","1,287","6,433",35
2020-03-24,MN,287,25,1,0
2022-02-03,NC,"2,496,042","13,783","22,478",83
2022-10-10,NH,"351,929",0,"2,709",0
2021-07-23,NC,"1,021,793","2,266","13,763",11
2021-03-03,MD,"383,956",786,"8,419",11
2021-08-02,NV,"358,932",845,"5,918",2
2020-10-19,DE,"23,073",106,708,2
2022-03-04,VA,"1,645,777","1,097","18,955",50
2020-09-26,NH,"8,121",36,439,1
2021-12-24,ME,"147,967",783,"1,472",0
2022-06-01,DE,"276,960",168,"2,974",1
2022-02-23,FSM,13,0,0,0
2022-07-25,VI,"21,601",32,120,0
2020-03-09,NC,2,0,0,0
2021-10-22,RI,"169,446",219,"2,871",1
2022-07-31,MD,"1,181,209",0,"14,984",0
2022-03-25,VA,"1,665,082","1,002","19,609",23
2020-08-02,KY,"34,788",396,911,9
2021-01-19,CT,"232,219","2,094","6,682",12
2020-07-26,ME,"3,785",17,119,0
2020-04-16,RI,"4,083",352,105,18
2020-06-14,WY,"1,060",10,18,0
2020-05-21,ME,"1,921",66,75,2
2020-05-24,OR,"3,927",39,148,1
2020-03-05,NV,1,1,0,0
2021-05-12,VA,"668,147",561,"10,934",15
2020-03-16,LA,137,36,3,1
2020-09-11,NV,"73,051",260,"1,474",10
2020-11-06,NE,"81,457","2,273",701,27
2020-06-15,VA,"54,886",380,"1,552",6
2020-04-05,OR,"1,068",69,27,1
2021-09-18,NH,"114,681",359,"1,457",0
2022-03-31,ID,"444,002",72,"4,873",0
2022-07-03,VA,"1,877,719","2,203","20,652",0
2021-10-02,NJ,"1,158,178","1,935","27,465",22
2022-08-30,VI,"22,669",47,122,0
2022-02-19,DE,"254,530",218,"2,847",3
2021-06-26,NV,"331,919",305,"5,668",1
2020-07-26,MN,"51,803","1,512","1,616",5
2021-07-26,VT,"23,133",15,252,0
2022-04-20,WI,"1,598,774","1,620","14,399",4
2020-04-06,MT,320,20,6,0
2020-09-23,VI,"1,290",12,19,0
2021-02-21,RI,"117,770",307,"2,456",2
2020-02-04,NJ,0,0,0,0
2021-01-09,ME,"30,533",552,432,0
2021-09-23,NC,"1,360,384","6,280","16,722",65
2022-06-28,VA,"1,862,659","3,070","20,558",37
2020-08-20,DC,"13,409",55,601,1
2022-05-25,FSM,21,0,0,0
2021-08-14,KY,"514,415","2,821","8,315",21
2020-06-04,CA,"119,807","2,120","4,298",67
2021-09-10,VA,"801,825","4,481","12,036",26
2020-07-05,NC,"73,312","1,402","1,522",17
2020-02-28,CT,0,0,0,0
2022-06-04,RI,"375,739",511,"3,583",0
2022-08-15,OR,"866,763","1,828","8,292",25
2021-06-16,VA,"678,226",277,"11,330",2
2021-02-19,RI,"117,187",349,"2,370",9
2022-10-05,NJ,"2,750,373","2,171","34,766",7
2020-10-03,MT,"14,561",278,186,0
2020-04-22,MI,"44,908","1,479","3,643",135
2021-01-12,NE,"178,771","1,122","1,791",19
2022-05-31,RI,"373,692",256,"3,579",2
2021-03-11,AZ,"831,090","1,835","16,464",60
2021-02-26,LA,"428,592",903,"9,587",26
2021-09-08,VT,"27,441",130,274,0
2020-08-15,VI,734,0,9,0
2021-05-28,OR,"200,632",422,"2,665",5
2020-03-03,DC,0,0,0,0
2022-02-04,NH,"281,300","1,458","2,246",7
2022-07-27,NV,"826,500",875,"11,221",3
2021-10-09,DC,"62,375",109,"1,182",0
2021-10-21,DE,"139,164",370,"2,129",1
2022-03-23,DE,"257,217",60,"2,915",1
2021-06-02,OR,"201,996",347,"2,676",2
2021-05-19,VA,"671,325",491,"11,048",6
2022-05-06,MI,"2,444,891",0,"36,064",0
2021-01-21,MO,"510,634","2,260","7,780",34
2022-09-29,MN,"1,664,797","6,120","13,651",38
2022-01-26,NC,"2,372,545","22,859","21,717",122
2021-04-13,MT,"106,426",173,"1,526",2
2022-06-16,ID,"457,026",0,"4,954",0
2022-07-17,NC,"2,945,267","3,555","25,881",8
2022-04-07,WY,"156,264",0,"1,796",0
2020-12-12,RI,"69,477","1,425","1,519",14
2021-03-25,KY,"425,230",701,"7,340",8
2020-09-12,NC,"186,636","1,489","3,322",28
2021-12-17,WY,"113,584",106,"1,502",0
2022-07-30,CA,"10,688,199",0,"92,763",0
2021-10-01,MT,"152,005",972,"2,017",8
2022-02-15,IL,"3,004,664","2,893","36,057",59
2020-03-14,MT,1,0,0,0
2021-01-09,NH,"50,871",719,862,16
2020-02-07,DE,8,0,0,0
2020-02-06,DC,0,0,0,0
2022-03-04,SC,"1,465,658",419,"17,005",2
2020-07-22,KY,"27,860",803,825,5
2022-08-02,MO,"1,566,145",0,"20,954",0
2020-03-30,MT,184,11,4,2
2020-03-15,NV,16,5,0,0
2021-12-15,MT,"194,397",289,"2,869",16
2021-04-14,MD,"430,351","1,552","9,081",15
2022-09-06,VA,"2,052,404","1,590","21,499",20
2022-07-29,SC,"1,615,804","2,615","18,213",3
2021-03-25,OR,"162,806",421,"2,370",2
2021-12-25,MD,"661,141","9,933","11,680",25
2020-12-01,VT,"4,105",68,76,4
2022-01-18,NJ,"2,014,702","11,122","30,170",50
2022-10-18,NC,"3,229,459",968,"26,923",2
2020-11-16,VI,"1,450",16,23,0
2021-08-15,VI,"5,310",15,41,0
2022-07-27,VI,"21,677",47,120,0
2022-01-29,LA,"1,105,273",0,"15,631",0
2020-12-09,ID,"116,203","2,298","1,103",29
2022-09-27,MN,"1,658,677",0,"13,613",0
2021-07-25,NJ,"1,033,712",596,"26,575",2
2022-03-02,NJ,"2,170,061","1,430","32,966",15
2020-11-08,MD,"153,996","1,081","4,374",13
2021-09-29,CT,"390,180",450,"8,629",3
2020-12-29,NC,"528,986","4,893","7,749",102
2020-10-14,IL,"330,643","2,862","9,320",48
2022-06-12,NH,"328,318",0,"2,562",0
2021-10-11,MD,"545,028",809,"10,649",24
2021-07-19,WI,"680,252",144,"8,212",3
2021-11-28,DE,"150,414",284,"2,246",3
2021-06-26,ID,"194,734",44,"2,145",0
2020-06-28,VA,"61,736",489,"1,732",8
2021-02-19,MD,"374,974","1,008","8,179",24
2021-09-15,VA,"818,804","4,066","12,170",52
2021-03-12,LA,"436,482",547,"9,861",33
2020-01-25,NJ,0,0,0,0
2020-09-24,RI,"22,993",122,"1,105",4
2020-04-24,KY,"3,584",179,219,9
2021-09-04,DE,"119,750",442,"1,932",1
2021-10-07,DC,"62,098",120,"1,181",1
2021-07-02,ME,"69,114",29,860,0
2021-12-27,WY,"114,624",382,"1,526",0
2020-10-25,FSM,0,0,0,0
2020-03-30,CT,"2,571",578,36,2
2020-10-12,ME,"5,716",24,143,0
2021-01-20,VI,"2,305",22,24,0
2022-01-07,VT,"68,036","1,804",459,0
2021-02-06,NH,"68,061",466,"1,098",7
2020-12-28,IL,"942,362","4,453","17,470",134
2020-06-27,KY,"16,193",361,667,7
2020-08-28,NH,"7,216",22,432,1
2022-01-04,RI,"234,114","4,394","3,096",4
2021-03-22,CT,"299,667","2,976","7,841",9
2021-06-25,MT,"113,529",58,"1,662",1
2020-09-26,MN,"95,659",0,"2,056",0
2022-07-01,OR,"813,051","1,358","7,818",5
2021-05-17,VT,"22,375",28,248,1
2022-06-22,WY,"163,340",0,"1,829",0
2021-11-05,LA,"761,849",538,"14,615",18
2021-10-24,VT,"36,005",255,343,0
2022-02-03,LA,"1,127,276","4,678","15,841",60
2021-07-12,VT,"22,905",5,252,0
2021-03-13,NE,"205,615",170,"2,127",3
2021-06-06,FSM,0,0,0,0
2022-07-13,MN,"1,561,487",0,"13,161",0
2020-03-25,NJ,"4,402",727,62,18
2022-01-15,NE,"383,915",0,"3,540",0
2021-04-29,VI,"3,112",14,27,0
2022-02-15,FSM,11,0,0,0
2022-10-12,VA,"2,100,475","1,349","22,001",15
2021-02-06,RI,"112,765",624,"2,210",5
2020-10-19,KY,"92,143",647,"1,805",22
2022-08-03,SC,"1,626,695","3,428","18,221",4
2020-10-27,VA,"175,409","1,134","3,600",19
2021-07-21,IL,"1,404,466",958,"25,854",9
2020-10-19,AZ,"232,029",749,"5,830",3
2020-03-29,VI,23,0,0,0
2022-04-27,VT,"114,417",409,600,0
2020-10-25,ID,"59,344",650,573,1
2021-01-08,RI,"93,165","1,096","1,911",6
2020-05-18,MN,"17,029",657,757,18
2022-03-18,DE,"256,930",70,"2,906",3
2022-04-03,VA,"1,669,750",0,"19,714",0
2021-04-23,MN,"564,584","2,164","7,142",10
2021-04-03,NE,"212,012",233,"2,181",0
2021-07-30,MI,"1,015,474",789,"21,202",8
2021-03-29,ME,"50,440",243,738,2
2020-07-25,MO,"49,494",530,"1,321",11
2021-03-29,VA,"616,509","1,143","10,219",21
2022-06-24,CA,"10,010,679","64,581","91,420",106
2020-11-23,MO,"312,771","6,560","4,673",74
2022-07-09,NJ,"2,517,834","3,719","34,107",8
2021-10-14,CA,"4,781,510","7,263","70,010",148
2022-06-01,FSM,31,0,0,0
2020-01-22,MT,0,0,0,0
2020-04-21,MN,"2,721",154,179,19
2022-08-13,WY,"172,473",0,"1,865",0
2020-03-10,LA,1,0,0,0
2020-02-06,VA,0,0,0,0
2020-05-13,WI,"10,902",291,421,3
2020-03-31,VI,30,0,0,0
2022-10-06,NC,"3,216,184","1,754","26,890",6
2020-07-16,CT,"47,750",114,"4,389",9
2021-11-15,MO,"874,226","1,490","12,417",73
2022-03-15,ID,"439,928",825,"4,819",0
2022-01-21,VA,"1,451,713","17,027","15,852",-1
2022-02-25,OR,"692,261",924,"6,582",4
2020-11-03,VA,"184,679","1,261","3,666",8
2022-06-05,IL,"3,318,982",0,"38,188",0
2020-02-12,VA,0,0,0,0
2020-02-01,NJ,0,0,0,0
2020-01-28,FSM,0,0,0,0
2020-11-10,NE,"88,665","2,175",730,20
2022-05-09,AZ,"2,025,435",0,"30,189",0
2021-10-13,FSM,3,0,0,0
2020-03-07,MT,0,0,0,0
2021-11-16,AZ,"1,220,433","3,240","21,736",83
2021-04-13,ID,"183,910",219,"2,000",4
2021-12-29,ME,"151,632","1,275","1,527",16
2020-10-14,CT,"61,861",164,"4,537",4
2020-09-08,MT,"8,381",2,119,1
2021-03-20,MO,"562,273",325,"8,714",7
2022-03-06,VT,"104,672",0,574,0
2022-02-20,WI,"1,564,381",0,"13,068",0
2021-01-09,ID,"149,235",977,"1,528",5
2020-03-12,VT,2,1,0,0
2020-11-14,RI,"40,594",943,"1,255",3
2021-05-16,ID,"190,141",137,"2,069",0
2020-04-04,ID,"1,077",64,10,0
2021-09-18,MO,"800,749","1,419","11,062",0
2020-11-24,RI,"49,148",765,"1,322",16
2021-11-20,ME,"118,982",688,"1,271",1
2020-09-14,ID,"35,532",253,419,4
2020-09-06,VI,"1,190",9,17,0
2021-06-18,OR,"206,250",262,"2,748",3
2021-09-02,IL,"1,532,344","4,224","26,572",37
2022-09-12,OR,"884,547","1,179","8,479",8
2021-03-14,NH,"78,615",296,"1,199",0
2022-04-05,VA,"1,672,450","1,027","19,754",34
2022-03-26,NE,"477,183",0,"4,053",0
2020-08-19,NJ,"191,470",371,"15,926",1
2021-01-12,NH,"53,148",841,878,9
2021-08-21,WI,"715,703","1,103","8,369",1
2022-01-06,SC,"1,038,711","14,040","14,791",26
2020-11-21,AZ,"295,566","3,641","6,457",30
2020-06-29,NH,"5,760",13,367,0
2021-07-07,VA,"681,599",273,"11,436",2
2021-10-18,CT,"398,270",383,"8,718",0
2020-05-02,NJ,"123,736","2,531","7,742",204
2021-02-07,RI,"113,109",344,"2,215",5
2022-08-05,IL,"3,594,415","6,257","38,966",10
2021-04-04,DC,"45,037",105,"1,070",0
2021-07-20,IL,"1,403,508",745,"25,845",4
2021-04-26,DC,"47,378",55,"1,099",0
2021-10-02,NC,"1,400,517","4,750","17,298",52
2020-03-16,NJ,178,80,2,0
2021-04-06,SC,"559,775",549,"9,188",0
2020-02-11,DC,0,0,0,0
2022-03-31,LA,"1,168,464",135,"17,127",10
2020-04-01,NE,219,39,4,1
2020-07-26,NE,"24,528",204,313,0
2020-06-11,AZ,"31,266","1,413","1,127",32
2022-03-28,DC,"136,506",184,"1,331",0
2021-06-09,NV,"326,583",217,"5,612",2
2020-06-16,CA,"153,560","2,108","5,002",22
2022-08-03,MT,"296,599",0,"3,473",0
2022-08-30,IL,"3,682,875","4,685","39,310",14
2020-12-15,VA,"288,309","3,160","4,470",56
2021-06-02,NV,"324,681",419,"5,593",3
2022-02-10,MD,"990,838","1,100","13,864",37
2021-09-29,MD,"530,861","1,125","10,455",9
2020-05-28,VA,"41,401","1,152","1,338",57
2021-03-05,RI,"121,764",362,"2,534",2
2021-12-16,RI,"197,961","1,146","2,985",5
2022-09-23,VA,"2,080,262","1,707","21,769",20
2020-10-23,MI,"282,644","2,652","7,570",30
2021-10-01,NC,"1,395,767","4,270","17,246",57
2020-04-27,WI,"6,081",170,281,9
2021-11-03,NH,"137,778",622,"1,581",9
2021-04-25,FSM,0,0,0,0
2022-05-29,NJ,"2,385,951",0,"33,693",0
2022-03-20,NE,"477,198",0,"4,047",0
2020-02-26,FSM,0,0,0,0
2021-12-04,CT,"425,275",0,"8,925",0
2020-01-24,ID,0,0,0,0
2022-04-08,OR,"706,687",435,"7,296",15
2021-05-30,LA,"471,173",244,"10,576",0
2020-12-11,MI,"534,021","3,821","11,616",130
2020-12-04,KY,"200,812","3,494","3,324",51
2020-05-27,NV,"8,113",115,402,6
2021-09-17,NC,"1,328,659","7,203","16,344",80
2022-02-01,SC,"1,396,930","4,310","15,560",28
2022-05-31,VI,"19,817",285,113,0
2020-06-13,NJ,"167,186",454,"12,589",100
2022-02-13,ME,"223,053",250,"1,828",0
2021-06-06,DC,"49,096",14,"1,136",0
2020-06-10,FSM,0,0,0,0
2021-04-23,VA,"652,321","1,340","10,666",13
2020-08-20,MT,"6,214",258,89,5
2020-05-30,NV,"8,495",145,417,2
2020-01-29,VA,0,0,0,0
2020-05-21,MI,"89,671","1,245","5,645",42
2020-05-17,VT,864,6,53,0
2021-06-29,CT,"349,301",40,"8,276",0
2020-05-08,OR,"3,068",79,124,3
2022-06-24,NV,"768,271","1,336","11,020",3
2022-05-17,VI,"18,425",182,113,0
2022-06-19,AZ,"2,093,680",0,"30,400",0
2021-05-30,NH,"98,726",27,"1,353",1
2022-01-06,DE,"194,056","2,975","2,460",8
2022-01-28,AZ,"1,829,406","15,610","26,001",69
2021-03-04,WI,"619,942",855,"7,082",13
2020-11-06,AZ,"254,951","1,999","6,109",22
2022-09-10,FSM,"9,376",0,28,0
2022-01-21,WY,"135,369","1,874","1,601",0
2021-01-30,MT,"93,762",516,"1,232",5
2020-02-15,AZ,1,0,0,0
2021-11-01,DC,"64,470",230,"1,191",1
2022-03-13,NJ,"2,181,398",468,"33,106",4
2020-11-30,VI,"1,550",6,23,0
2022-03-19,NC,"2,624,972",501,"24,785",15
2021-04-10,DC,"45,762",128,"1,081",2
2022-05-12,ID,"447,540",0,"4,930",0
2020-12-20,ID,"129,960",891,"1,280",5
2020-04-19,WI,"4,346",147,220,9
2020-02-24,NC,0,0,0,0
2021-02-20,NC,"834,552","2,512","12,075",29
2020-12-25,DE,"53,634",644,"1,059",10
2022-09-28,MN,"1,658,677",0,"13,613",0
2020-12-12,ID,"120,632","1,022","1,169",18
2021-11-27,SC,"918,692",584,"14,245",0
2022-04-21,ME,"241,715",467,"2,280",2
2021-04-17,CT,"329,841",779,"8,001",6
2022-03-31,CA,"9,091,230","6,396","88,115",72
2021-07-25,CA,"3,947,201",0,"63,741",0
2022-03-02,CA,"8,968,484","6,027","84,928",216
